Feature,Mean_RF_Importance,SD_RF_Importance,Mean_SHAP,SD_SHAP
Chrom_fr_piperzine,4.1351002751337655e-05,1.9358824929845875e-05,2.0178007173905125e-05,8.307064994181578e-06
Chrom_fr_alkyl_carbamate,2.8915735584825615e-05,7.201942122441418e-06,1.8922515793202992e-05,5.565859218968184e-06
Chrom_fr_sulfone,2.361403116843936e-05,6.70023889022347e-06,1.3324051333286251e-05,3.0434274604980533e-06
Solv_PEOE_VSA14,2.1437762098869185e-05,1.875795415625009e-05,1.0603571566185735e-05,3.3568805471087576e-06
Chrom_fr_piperdine,1.2742061611366651e-05,2.203847197321822e-06,9.15450075782478e-06,2.6400210208140035e-06
Chrom_fr_Ndealkylation2,1.2828500856795213e-05,4.220561487254269e-06,8.532231958250543e-06,3.28115269762708e-06
Solv_fr_Ndealkylation2,2.0834199063663672e-05,1.0122788366677318e-05,8.15470705328444e-06,3.5900353657120657e-06
Chrom_fr_tetrazole,8.53114467909502e-06,2.6898640973478506e-06,7.915906238560073e-06,2.157039631822518e-06
Chrom_fr_term_acetylene,1.220996379835121e-05,4.260900092688065e-06,7.436088404084769e-06,3.6271740559927444e-06
Chrom_fr_priamide,1.884611832543472e-05,1.2648275824579277e-05,6.164993551490689e-06,4.70238871539174e-06
Solv_SlogP_VSA7,1.025702074424091e-05,4.3242679240450185e-06,4.61157009191154e-06,1.8934305182619078e-06
Chrom_NumRadicalElectrons,1.2064659381676933e-05,6.997623674168572e-06,4.511532343236136e-06,2.604788094831594e-06
Solv_SlogP_VSA10,8.164352665681924e-07,4.816257872499786e-07,2.347553653857818e-06,1.023570202701158e-06
Solv_SMR_VSA4,2.3466483627269343e-06,1.272468177017067e-06,1.7104921434743744e-06,6.824072777493509e-07
Solv_fr_Al_COO,1.6569470949955472e-06,3.760253726085839e-07,1.493803045705951e-06,6.570310571788536e-07
Chrom_fr_guanido,2.28023606686157e-06,1.0776744034402186e-06,1.4929693919851882e-06,4.731894511507616e-07
Solv_NumAromaticHeterocycles,1.0078733108149013e-06,5.5267156334526e-07,1.3259819833951375e-06,5.194911735815875e-07
Solv_SlogP_VSA11,8.717761350356766e-07,4.797389748181219e-07,1.1645551037901216e-06,6.932968837021642e-07
Solv_fr_Ar_OH,8.389695172802964e-07,4.5833123532287433e-07,1.1110082470887991e-06,5.501920102792783e-07
Chrom_fr_dihydropyridine,1.5025987526420732e-06,1.3101412085102916e-06,8.391584417674131e-07,6.011500842334773e-07
Chrom_fr_barbitur,1.2226090071094334e-06,8.993117967490514e-07,7.300130605206036e-07,4.2458707182314724e-07
Solv_fr_methoxy,1.0350551133795533e-07,1.9687022219900953e-08,6.246316762018022e-07,2.067427167244135e-07
Chrom_fr_HOCCN,4.864922487997167e-07,4.5147096527101244e-07,4.5043583147612333e-07,3.2662072390730254e-07
Chrom_fr_isothiocyan,1.5816699291733304e-06,1.3217724954958315e-06,4.092282619269168e-07,2.913224400324237e-07
Solv_fr_bicyclic,1.5326104446739372e-07,8.493772725102492e-08,2.9136372794789366e-07,2.2079658393604156e-07
Solv_fr_nitro,5.4327804017907506e-08,1.0181840256227549e-07,7.904295021464427e-08,1.1570330302057913e-07
Solv_SlogP_VSA1,3.2655457756996534e-09,2.6774390388235e-09,2.3988513200797406e-08,2.146276280794922e-08
Solv_fr_NH1,2.508772761496103e-09,4.718348272338625e-09,7.950602952458319e-09,7.511420254398496e-09
Solv_fr_imide,0.0,0.0,0.0,0.0
Solv_fr_thiocyan,0.0,0.0,0.0,0.0
Solv_fr_lactone,0.0,0.0,0.0,0.0
Solv_fr_lactam,0.0,0.0,0.0,0.0
Solv_fr_isothiocyan,0.0,0.0,0.0,0.0
Solv_fr_isocyan,0.0,0.0,0.0,0.0
Solv_fr_thiophene,0.0,0.0,0.0,0.0
Solv_fr_imidazole,0.0,0.0,0.0,0.0
Solv_fr_thiazole,0.0,0.0,0.0,0.0
Solv_fr_hdrzone,0.0,0.0,0.0,0.0
Solv_fr_hdrzine,0.0,0.0,0.0,0.0
Solv_fr_guanido,0.0,0.0,0.0,0.0
Solv_fr_furan,0.0,0.0,0.0,0.0
Solv_fr_epoxide,0.0,0.0,0.0,0.0
Solv_fr_dihydropyridine,0.0,0.0,0.0,0.0
Solv_fr_diazo,0.0,0.0,0.0,0.0
Solv_fr_morpholine,0.0,0.0,0.0,0.0
Solv_fr_piperdine,0.0,0.0,0.0,0.0
Solv_fr_phos_ester,0.0,0.0,0.0,0.0
Solv_fr_nitro_arom,0.0,0.0,0.0,0.0
Solv_fr_benzodiazepine,0.0,0.0,0.0,0.0
Solv_fr_phos_acid,0.0,0.0,0.0,0.0
Solv_fr_piperzine,0.0,0.0,0.0,0.0
Solv_fr_oxime,0.0,0.0,0.0,0.0
Solv_fr_priamide,0.0,0.0,0.0,0.0
Solv_fr_prisulfonamd,0.0,0.0,0.0,0.0
Solv_fr_quatN,0.0,0.0,0.0,0.0
Solv_fr_sulfide,0.0,0.0,0.0,0.0
Solv_fr_oxazole,0.0,0.0,0.0,0.0
Solv_fr_sulfonamd,0.0,0.0,0.0,0.0
Solv_fr_sulfone,0.0,0.0,0.0,0.0
Solv_fr_nitroso,0.0,0.0,0.0,0.0
Solv_fr_term_acetylene,0.0,0.0,0.0,0.0
Solv_fr_tetrazole,0.0,0.0,0.0,0.0
Solv_fr_nitro_arom_nonortho,0.0,0.0,0.0,0.0
Solv_NumRadicalElectrons,0.0,0.0,0.0,0.0
Solv_fr_HOCCN,0.0,0.0,0.0,0.0
Solv_fr_barbitur,0.0,0.0,0.0,0.0
Solv_SMR_VSA8,0.0,0.0,0.0,0.0
Chrom_fr_SH,0.0,0.0,0.0,0.0
Chrom_fr_azide,0.0,0.0,0.0,0.0
Solv_EState_VSA11,0.0,0.0,0.0,0.0
Chrom_fr_benzodiazepine,0.0,0.0,0.0,0.0
Chrom_fr_diazo,0.0,0.0,0.0,0.0
Solv_SlogP_VSA9,0.0,0.0,0.0,0.0
Solv_SlogP_VSA8,0.0,0.0,0.0,0.0
Chrom_fr_epoxide,0.0,0.0,0.0,0.0
Solv_fr_azo,0.0,0.0,0.0,0.0
Chrom_fr_isocyan,0.0,0.0,0.0,0.0
Chrom_fr_lactam,0.0,0.0,0.0,0.0
Chrom_fr_nitroso,0.0,0.0,0.0,0.0
Chrom_fr_phos_acid,0.0,0.0,0.0,0.0
Solv_PEOE_VSA3,0.0,0.0,0.0,0.0
Chrom_fr_phos_ester,0.0,0.0,0.0,0.0
Chrom_fr_prisulfonamd,0.0,0.0,0.0,0.0
Chrom_SlogP_VSA9,0.0,0.0,0.0,0.0
Chrom_SMR_VSA8,0.0,0.0,0.0,0.0
Solv_fr_ArN,0.0,0.0,0.0,0.0
Solv_fr_Ar_COO,0.0,0.0,0.0,0.0
Solv_fr_azide,0.0,0.0,0.0,0.0
Solv_fr_aniline,0.0,0.0,0.0,0.0
Solv_fr_amidine,0.0,0.0,0.0,0.0
Solv_fr_allylic_oxid,0.0,0.0,0.0,0.0
Solv_fr_alkyl_carbamate,0.0,0.0,0.0,0.0
Solv_fr_aldehyde,0.0,0.0,0.0,0.0
Solv_fr_SH,0.0,0.0,0.0,0.0
Solv_fr_Nhpyrrole,0.0,0.0,0.0,0.0
Solv_fr_Ndealkylation1,0.0,0.0,0.0,0.0
Solv_fr_N_O,0.0,0.0,0.0,0.0
Solv_fr_NH2,0.0,0.0,0.0,0.0
Solv_fr_Imine,0.0,0.0,0.0,0.0
Chrom_fr_thiocyan,0.0,0.0,0.0,0.0
Solv_fr_C_S,0.0,0.0,0.0,0.0
Solv_fr_Ar_NH,0.0,0.0,0.0,0.0
Solv_fr_urea,0.0,0.0,0.0,0.0
