Feature,Mean_LGBM_Importance,SD_LGBM_Importance,Mean_SHAP,SD_SHAP
Chrom_fr_aldehyde,3.3,2.8301943396169813,0.0005365395814802155,0.0006259306555935869
Solv_PEOE_VSA4,6.4,2.1071307505705477,0.0004626225056091777,0.00021666370580921624
Chrom_fr_COO,3.2,1.4,0.00046052489438016305,0.00023755291063117429
Solv_PEOE_VSA5,3.0,1.61245154965971,0.0004524499781605809,0.0003004096106714159
Chrom_fr_alkyl_halide,1.9,1.2206555615733703,0.0003836144107537341,0.0005070618213373531
Chrom_fr_Ar_COO,3.5,2.0124611797498106,0.00036932041739151775,0.000249711973373476
Solv_NumRotatableBonds,4.5,2.9068883707497264,0.00036658898646870766,0.00020728383948596195
Chrom_fr_Al_OH_noTert,3.1,1.8138357147217055,0.0003497423334241766,0.00030426597813911925
Chrom_EState_VSA11,2.3,2.1,0.00033550634453323995,0.00031451719912578275
Chrom_fr_Al_OH,1.5,1.2041594578792296,0.00022897665125809686,0.0002713366945129239
Solv_PEOE_VSA10,6.7,3.195309061734091,0.00022567746339935586,0.00012309916638829235
Solv_PEOE_VSA11,2.6,1.2,0.00021792072282356316,0.00010242060179690777
Solv_PEOE_VSA12,3.4,2.7640549922170505,0.00019477646354409752,0.0001228297470431537
Solv_VSA_EState5,5.4,3.6932370625238775,0.0001776283086761669,0.00010564359404316155
Solv_EState_VSA3,3.7,3.1320919526731648,0.00016407429540340736,0.00014328507820028554
Solv_PEOE_VSA2,1.8,1.32664991614216,0.00014992267358725735,0.00013600365840081197
Solv_NumAliphaticCarbocycles,0.8,0.7483314773547883,0.00012448460140737308,0.00016517031531082578
Chrom_fr_amidine,0.8,0.8717797887081348,0.0001109013252836584,0.00012525814203919624
Chrom_fr_hdrzine,0.1,0.30000000000000004,9.591382792230947e-05,0.00028774148376692837
Chrom_fr_sulfone,1.2,1.6,8.235266631947667e-05,0.00010711715443819831
Solv_EState_VSA10,0.7,0.6403124237432849,6.28600948376388e-05,6.970707375329201e-05
Chrom_fr_piperdine,0.7,1.004987562112089,6.263957747003554e-05,9.484636648443227e-05
Chrom_fr_term_acetylene,1.1,1.1357816691600546,3.5853566577389406e-05,3.612185781348813e-05
Chrom_fr_tetrazole,0.2,0.4000000000000001,2.1794195955372363e-05,4.593083814978891e-05
Chrom_fr_alkyl_carbamate,0.4,0.66332495807108,1.5363603561318917e-05,2.409472094710271e-05
Chrom_fr_piperzine,0.3,0.6403124237432848,2.7177895375929808e-06,6.514204850240123e-06
Solv_PEOE_VSA13,0.2,0.6000000000000001,1.943379389645868e-06,5.830138168937604e-06
Solv_SMR_VSA4,0.1,0.30000000000000004,1.3972435809986856e-06,4.1917307429960565e-06
Solv_fr_aldehyde,0.0,0.0,0.0,0.0
Solv_fr_SH,0.0,0.0,0.0,0.0
Solv_fr_methoxy,0.0,0.0,0.0,0.0
Solv_fr_dihydropyridine,0.0,0.0,0.0,0.0
Solv_fr_morpholine,0.0,0.0,0.0,0.0
Solv_fr_aniline,0.0,0.0,0.0,0.0
Solv_fr_sulfonamd,0.0,0.0,0.0,0.0
Solv_fr_azide,0.0,0.0,0.0,0.0
Solv_fr_nitro,0.0,0.0,0.0,0.0
Solv_fr_alkyl_carbamate,0.0,0.0,0.0,0.0
Solv_fr_allylic_oxid,0.0,0.0,0.0,0.0
Solv_fr_amidine,0.0,0.0,0.0,0.0
Solv_fr_diazo,0.0,0.0,0.0,0.0
Solv_fr_sulfone,0.0,0.0,0.0,0.0
Solv_fr_bicyclic,0.0,0.0,0.0,0.0
Solv_fr_benzodiazepine,0.0,0.0,0.0,0.0
Solv_fr_barbitur,0.0,0.0,0.0,0.0
Solv_fr_azo,0.0,0.0,0.0,0.0
Solv_fr_oxazole,0.0,0.0,0.0,0.0
Solv_fr_imidazole,0.0,0.0,0.0,0.0
Solv_fr_epoxide,0.0,0.0,0.0,0.0
Solv_fr_prisulfonamd,0.0,0.0,0.0,0.0
Solv_fr_lactone,0.0,0.0,0.0,0.0
Solv_fr_oxime,0.0,0.0,0.0,0.0
Solv_fr_lactam,0.0,0.0,0.0,0.0
Solv_fr_phos_acid,0.0,0.0,0.0,0.0
Solv_fr_thiazole,0.0,0.0,0.0,0.0
Solv_fr_phos_ester,0.0,0.0,0.0,0.0
Solv_fr_Ndealkylation2,0.0,0.0,0.0,0.0
Solv_fr_thiocyan,0.0,0.0,0.0,0.0
Solv_fr_nitroso,0.0,0.0,0.0,0.0
Solv_fr_piperdine,0.0,0.0,0.0,0.0
Solv_fr_piperzine,0.0,0.0,0.0,0.0
Solv_fr_priamide,0.0,0.0,0.0,0.0
Solv_fr_thiophene,0.0,0.0,0.0,0.0
Solv_fr_furan,0.0,0.0,0.0,0.0
Solv_fr_isothiocyan,0.0,0.0,0.0,0.0
Solv_fr_isocyan,0.0,0.0,0.0,0.0
Solv_fr_nitro_arom,0.0,0.0,0.0,0.0
Solv_fr_quatN,0.0,0.0,0.0,0.0
Solv_fr_tetrazole,0.0,0.0,0.0,0.0
Solv_fr_sulfide,0.0,0.0,0.0,0.0
Solv_fr_term_acetylene,0.0,0.0,0.0,0.0
Solv_fr_imide,0.0,0.0,0.0,0.0
Solv_fr_hdrzone,0.0,0.0,0.0,0.0
Solv_fr_hdrzine,0.0,0.0,0.0,0.0
Solv_fr_nitro_arom_nonortho,0.0,0.0,0.0,0.0
Solv_fr_guanido,0.0,0.0,0.0,0.0
Solv_fr_Nhpyrrole,0.0,0.0,0.0,0.0
Chrom_fr_quatN,0.0,0.0,0.0,0.0
Solv_fr_Ndealkylation1,0.0,0.0,0.0,0.0
Chrom_fr_prisulfonamd,0.0,0.0,0.0,0.0
Chrom_fr_phos_ester,0.0,0.0,0.0,0.0
Chrom_fr_phos_acid,0.0,0.0,0.0,0.0
Chrom_fr_oxime,0.0,0.0,0.0,0.0
Chrom_fr_nitroso,0.0,0.0,0.0,0.0
Chrom_fr_lactam,0.0,0.0,0.0,0.0
Chrom_fr_isothiocyan,0.0,0.0,0.0,0.0
Chrom_fr_isocyan,0.0,0.0,0.0,0.0
Chrom_fr_guanido,0.0,0.0,0.0,0.0
Chrom_fr_epoxide,0.0,0.0,0.0,0.0
Chrom_fr_dihydropyridine,0.0,0.0,0.0,0.0
Chrom_fr_diazo,0.0,0.0,0.0,0.0
Chrom_fr_benzodiazepine,0.0,0.0,0.0,0.0
Chrom_fr_barbitur,0.0,0.0,0.0,0.0
Chrom_fr_azide,0.0,0.0,0.0,0.0
Chrom_fr_SH,0.0,0.0,0.0,0.0
Chrom_fr_Ndealkylation2,0.0,0.0,0.0,0.0
Chrom_fr_HOCCN,0.0,0.0,0.0,0.0
Chrom_fr_C_S,0.0,0.0,0.0,0.0
Chrom_SlogP_VSA9,0.0,0.0,0.0,0.0
Chrom_SMR_VSA8,0.0,0.0,0.0,0.0
Chrom_NumRadicalElectrons,0.0,0.0,0.0,0.0
Chrom_fr_priamide,0.0,0.0,0.0,0.0
Chrom_fr_thiocyan,0.0,0.0,0.0,0.0
Solv_fr_N_O,0.0,0.0,0.0,0.0
Solv_NumRadicalElectrons,0.0,0.0,0.0,0.0
Solv_fr_NH2,0.0,0.0,0.0,0.0
Solv_fr_NH1,0.0,0.0,0.0,0.0
Solv_fr_Imine,0.0,0.0,0.0,0.0
Solv_fr_HOCCN,0.0,0.0,0.0,0.0
Solv_fr_C_S,0.0,0.0,0.0,0.0
Solv_fr_Ar_OH,0.0,0.0,0.0,0.0
Solv_fr_Ar_NH,0.0,0.0,0.0,0.0
Solv_fr_Ar_COO,0.0,0.0,0.0,0.0
Solv_fr_ArN,0.0,0.0,0.0,0.0
Solv_fr_Al_COO,0.0,0.0,0.0,0.0
Solv_NumAromaticHeterocycles,0.0,0.0,0.0,0.0
Solv_EState_VSA11,0.0,0.0,0.0,0.0
Solv_SlogP_VSA9,0.0,0.0,0.0,0.0
Solv_SlogP_VSA8,0.0,0.0,0.0,0.0
Solv_SlogP_VSA7,0.0,0.0,0.0,0.0
Solv_SlogP_VSA11,0.0,0.0,0.0,0.0
Solv_SlogP_VSA10,0.0,0.0,0.0,0.0
Solv_SlogP_VSA1,0.0,0.0,0.0,0.0
Solv_SMR_VSA8,0.0,0.0,0.0,0.0
Solv_PEOE_VSA3,0.0,0.0,0.0,0.0
Solv_PEOE_VSA14,0.0,0.0,0.0,0.0
Solv_fr_urea,0.0,0.0,0.0,0.0
